driver_id,vehicle_type,is_ev,status,rating,experience_months,home_zone_id,current_zone_id,daily_trip_target,battery_capacity_kwh,avg_daily_earnings,preferred_shift,join_date,city
DRV1626,Bike,False,active,4.0,3,Z047,Z166,30,,581,evening,2023-10-03,Bangalore
DRV1627,Bike,False,active,4.1,29,Z037,Z066,17,,635,night,2021-08-14,Bangalore
DRV1628,EV Auto,True,active,3.7,2,Z067,Z127,12,3.5,924,afternoon,2023-11-02,Bangalore
DRV1629,Bike,False,suspended,4.0,20,Z127,Z127,18,,828,afternoon,2022-05-11,Bangalore
DRV1630,Bike,False,active,5.0,21,Z014,Z011,17,,754,evening,2022-04-11,Bangalore
DRV1631,Bike,False,active,3.6,1,Z109,Z053,16,,696,morning,2023-12-02,Bangalore
DRV1632,Bike,False,active,4.6,16,Z112,Z062,22,,666,evening,2022-09-08,Bangalore
DRV1633,Bike,False,active,4.4,21,Z039,Z006,25,,599,night,2022-04-11,Bangalore
DRV1634,EV Bike,True,active,3.8,29,Z040,Z024,19,2.7,890,night,2021-08-14,Bangalore
DRV1635,Bike,False,active,4.3,44,Z042,Z057,23,,783,evening,2021-01-01,Bangalore
DRV1636,Bike,False,inactive,4.8,11,Z115,Z115,21,,491,afternoon,2023-02-05,Bangalore
DRV1637,Bike,False,active,3.5,26,Z158,Z193,27,,658,morning,2021-11-12,Bangalore
DRV1638,Auto,False,active,4.3,25,Z088,Z083,17,,1011,afternoon,2021-12-12,Bangalore
DRV1639,Bike,False,active,4.2,6,Z025,Z154,27,,623,morning,2023-07-05,Bangalore
DRV1640,Bike,False,active,4.3,23,Z072,Z060,27,,801,evening,2022-02-10,Bangalore
DRV1641,Auto,False,active,4.5,1,Z193,Z006,19,,789,afternoon,2023-12-02,Bangalore
DRV1642,Auto,False,active,4.8,3,Z023,Z112,15,,743,afternoon,2023-10-03,Bangalore
DRV1643,EV Auto,True,active,4.0,20,Z161,Z166,13,2.6,1028,morning,2022-05-11,Bangalore
DRV1644,Auto,False,active,4.9,3,Z156,Z013,11,,722,evening,2023-10-03,Bangalore
DRV1645,Bike,False,inactive,4.5,133,Z043,Z043,22,,931,evening,2021-01-01,Bangalore
DRV1646,Bike,False,active,3.9,20,Z185,Z190,20,,598,flexible,2022-05-11,Bangalore
DRV1647,EV Bike,True,active,4.8,3,Z051,Z155,24,3.0,666,night,2023-10-03,Bangalore
DRV1648,Auto,False,active,4.0,2,Z101,Z186,12,,808,morning,2023-11-02,Bangalore
DRV1649,Bike,False,inactive,4.5,9,Z132,Z132,15,,574,afternoon,2023-04-06,Bangalore
DRV1650,Bike,False,active,4.1,72,Z062,Z156,26,,880,evening,2021-01-01,Bangalore
DRV1651,Auto,False,active,3.7,4,Z042,Z164,11,,1138,morning,2023-09-03,Bangalore
DRV1652,Auto,False,active,4.1,2,Z107,Z141,18,,889,flexible,2023-11-02,Bangalore
DRV1653,Bike,False,active,4.3,48,Z192,Z104,23,,721,evening,2021-01-01,Bangalore
DRV1654,Auto,False,active,4.7,11,Z163,Z095,11,,953,afternoon,2023-02-05,Bangalore
DRV1655,Bike,False,active,4.6,4,Z198,Z005,21,,730,night,2023-09-03,Bangalore
DRV1656,Bike,False,active,4.7,2,Z036,Z167,24,,444,morning,2023-11-02,Bangalore
DRV1657,Bike,False,active,4.4,101,Z124,Z183,29,,739,morning,2021-01-01,Bangalore
DRV1658,EV Auto,True,active,4.7,11,Z168,Z026,13,3.4,891,afternoon,2023-02-05,Bangalore
DRV1659,Auto,False,active,4.4,40,Z099,Z132,10,,1257,morning,2021-01-01,Bangalore
DRV1660,Bike,False,active,4.9,18,Z015,Z026,19,,512,afternoon,2022-07-10,Bangalore
DRV1661,Bike,False,active,3.8,2,Z018,Z115,27,,579,evening,2023-11-02,Bangalore
DRV1662,Auto,False,active,3.9,24,Z152,Z150,17,,939,afternoon,2022-01-11,Bangalore
DRV1663,Auto,False,active,4.2,4,Z197,Z145,12,,677,afternoon,2023-09-03,Bangalore
DRV1664,Auto,False,active,4.1,26,Z037,Z037,11,,1154,afternoon,2021-11-12,Bangalore
DRV1665,Bike,False,active,4.2,11,Z036,Z050,28,,617,night,2023-02-05,Bangalore
DRV1666,EV Bike,True,active,4.1,10,Z053,Z001,25,3.0,701,evening,2023-03-07,Bangalore
DRV1667,Bike,False,active,4.0,24,Z173,Z127,18,,927,night,2022-01-11,Bangalore
DRV1668,Bike,False,active,4.5,16,Z125,Z067,25,,611,evening,2022-09-08,Bangalore
DRV1669,Auto,False,inactive,3.9,18,Z189,Z189,22,,902,morning,2022-07-10,Bangalore
DRV1670,Bike,False,active,4.1,6,Z151,Z077,30,,774,flexible,2023-07-05,Bangalore
DRV1671,Bike,False,inactive,4.4,11,Z037,Z037,22,,755,evening,2023-02-05,Bangalore
DRV1672,Bike,False,active,3.6,18,Z100,Z106,27,,682,afternoon,2022-07-10,Bangalore
DRV1673,Bike,False,active,3.4,16,Z170,Z017,25,,340,night,2022-09-08,Bangalore
DRV1674,Bike,False,active,4.9,16,Z101,Z031,24,,633,flexible,2022-09-08,Bangalore
DRV1675,Bike,False,active,3.6,12,Z064,Z074,22,,655,afternoon,2023-01-06,Bangalore
DRV1676,Auto,False,active,4.3,8,Z026,Z022,22,,919,morning,2023-05-06,Bangalore
DRV1677,Bike,False,inactive,4.2,18,Z179,Z179,19,,764,morning,2022-07-10,Bangalore
DRV1678,Bike,False,suspended,3.8,9,Z189,Z189,26,,659,morning,2023-04-06,Bangalore
DRV1679,EV Bike,True,active,4.3,11,Z161,Z022,12,4.1,608,flexible,2023-02-05,Bangalore
DRV1680,EV Bike,True,active,3.9,4,Z072,Z158,16,2.6,752,evening,2023-09-03,Bangalore
DRV1681,Bike,False,active,4.5,23,Z029,Z128,22,,696,afternoon,2022-02-10,Bangalore
DRV1682,Bike,False,active,4.4,2,Z122,Z092,24,,300,afternoon,2023-11-02,Bangalore
DRV1683,EV Auto,True,active,4.5,3,Z171,Z084,10,3.9,669,morning,2023-10-03,Bangalore
DRV1684,Bike,False,inactive,3.7,23,Z122,Z122,19,,802,afternoon,2022-02-10,Bangalore
DRV1685,Bike,False,active,4.5,18,Z126,Z112,28,,822,flexible,2022-07-10,Bangalore
DRV1686,Auto,False,active,3.7,80,Z054,Z122,15,,1205,morning,2021-01-01,Bangalore
DRV1687,Bike,False,active,4.8,21,Z065,Z100,20,,621,flexible,2022-04-11,Bangalore
DRV1688,EV Bike,True,inactive,3.9,6,Z085,Z085,17,4.2,590,morning,2023-07-05,Bangalore
DRV1689,EV Bike,True,active,3.6,1,Z027,Z125,12,3.0,597,evening,2023-12-02,Bangalore
DRV1690,EV Auto,True,inactive,3.7,1,Z107,Z107,18,3.2,705,afternoon,2023-12-02,Bangalore
DRV1691,Auto,False,active,4.6,3,Z200,Z129,13,,978,evening,2023-10-03,Bangalore
DRV1692,EV Bike,True,active,4.4,18,Z107,Z136,24,3.4,678,evening,2022-07-10,Bangalore
DRV1693,Auto,False,active,4.3,7,Z012,Z073,10,,878,evening,2023-06-05,Bangalore
DRV1694,EV Bike,True,active,4.7,30,Z119,Z156,25,2.9,724,afternoon,2021-07-15,Bangalore
DRV1695,EV Bike,True,inactive,4.4,10,Z172,Z172,16,3.6,684,morning,2023-03-07,Bangalore
DRV1696,EV Auto,True,active,4.2,42,Z112,Z013,12,3.6,1246,flexible,2021-01-01,Bangalore
DRV1697,EV Auto,True,active,4.0,30,Z188,Z197,18,2.6,1071,flexible,2021-07-15,Bangalore
DRV1698,Bike,False,active,4.0,55,Z033,Z061,27,,967,morning,2021-01-01,Bangalore
DRV1699,Auto,False,active,5.0,19,Z092,Z166,17,,1137,morning,2022-06-10,Bangalore
DRV1700,Auto,False,active,4.2,49,Z187,Z066,12,,1112,evening,2021-01-01,Bangalore
DRV1701,Bike,False,active,4.6,1,Z155,Z178,17,,667,flexible,2023-12-02,Bangalore
DRV1702,Bike,False,active,3.4,13,Z195,Z070,20,,918,afternoon,2022-12-07,Bangalore
DRV1703,Auto,False,inactive,4.3,13,Z151,Z151,17,,906,afternoon,2022-12-07,Bangalore
DRV1704,Bike,False,active,4.2,3,Z103,Z049,23,,805,night,2023-10-03,Bangalore
DRV1705,EV Bike,True,active,3.8,38,Z037,Z088,25,2.9,896,flexible,2021-01-01,Bangalore
DRV1706,EV Bike,True,active,3.8,60,Z103,Z194,24,4.1,992,afternoon,2021-01-01,Bangalore
DRV1707,Bike,False,active,3.9,18,Z162,Z192,17,,694,flexible,2022-07-10,Bangalore
DRV1708,EV Bike,True,active,4.5,31,Z085,Z165,12,3.4,730,morning,2021-06-15,Bangalore
DRV1709,Bike,False,suspended,4.2,11,Z167,Z167,25,,704,flexible,2023-02-05,Bangalore
DRV1710,EV Bike,True,active,4.0,15,Z153,Z134,14,3.5,770,flexible,2022-10-08,Bangalore
DRV1711,Auto,False,active,3.9,10,Z020,Z164,13,,961,night,2023-03-07,Bangalore
DRV1712,Bike,False,inactive,4.4,3,Z073,Z073,19,,570,flexible,2023-10-03,Bangalore
DRV1713,Bike,False,inactive,4.0,18,Z136,Z136,26,,725,evening,2022-07-10,Bangalore
DRV1714,Bike,False,active,4.7,5,Z043,Z183,17,,554,evening,2023-08-04,Bangalore
DRV1715,Bike,False,active,3.7,23,Z197,Z086,25,,795,morning,2022-02-10,Bangalore
DRV1716,EV Bike,True,active,4.3,3,Z199,Z141,23,4.4,787,flexible,2023-10-03,Bangalore
DRV1717,Auto,False,inactive,3.7,22,Z029,Z029,22,,979,flexible,2022-03-12,Bangalore
DRV1718,Bike,False,active,4.0,13,Z022,Z036,17,,696,morning,2022-12-07,Bangalore
DRV1719,Auto,False,active,4.5,14,Z155,Z028,12,,972,flexible,2022-11-07,Bangalore
DRV1720,Bike,False,active,4.6,13,Z159,Z180,18,,625,evening,2022-12-07,Bangalore
DRV1721,Auto,False,active,3.8,34,Z175,Z131,16,,688,evening,2021-03-17,Bangalore
DRV1722,Bike,False,active,4.1,8,Z049,Z127,22,,780,evening,2023-05-06,Bangalore
DRV1723,Bike,False,inactive,5.0,5,Z036,Z036,27,,588,afternoon,2023-08-04,Bangalore
DRV1724,Bike,False,inactive,4.2,8,Z110,Z110,23,,814,morning,2023-05-06,Bangalore
DRV1725,Bike,False,active,4.1,54,Z177,Z033,20,,822,flexible,2021-01-01,Bangalore
DRV1726,Bike,False,active,3.8,12,Z066,Z191,16,,597,afternoon,2023-01-06,Bangalore
DRV1727,EV Auto,True,active,4.4,15,Z013,Z167,8,3.3,691,afternoon,2022-10-08,Bangalore
DRV1728,Bike,False,active,3.9,61,Z034,Z095,25,,659,evening,2021-01-01,Bangalore
DRV1729,Bike,False,active,3.6,6,Z038,Z053,27,,545,flexible,2023-07-05,Bangalore
DRV1730,Auto,False,active,4.8,5,Z112,Z013,10,,894,morning,2023-08-04,Bangalore
DRV1731,EV Bike,True,inactive,4.8,8,Z135,Z135,18,4.3,639,morning,2023-05-06,Bangalore
DRV1732,Bike,False,active,3.6,25,Z199,Z136,17,,761,afternoon,2021-12-12,Bangalore
DRV1733,Bike,False,active,4.3,8,Z123,Z100,23,,610,afternoon,2023-05-06,Bangalore
DRV1734,Bike,False,active,3.8,43,Z103,Z057,19,,953,evening,2021-01-01,Bangalore
DRV1735,Auto,False,active,4.1,13,Z082,Z192,10,,942,flexible,2022-12-07,Bangalore
DRV1736,Bike,False,inactive,4.5,15,Z066,Z066,20,,651,morning,2022-10-08,Bangalore
DRV1737,EV Auto,True,active,4.6,20,Z156,Z108,11,2.9,823,evening,2022-05-11,Bangalore
DRV1738,Auto,False,active,4.0,3,Z069,Z151,20,,932,night,2023-10-03,Bangalore
DRV1739,Auto,False,active,4.4,13,Z125,Z160,13,,1039,flexible,2022-12-07,Bangalore
DRV1740,Bike,False,active,3.9,7,Z128,Z059,28,,579,morning,2023-06-05,Bangalore
DRV1741,EV Bike,True,active,4.7,14,Z053,Z120,23,2.7,641,flexible,2022-11-07,Bangalore
DRV1742,Auto,False,active,4.1,49,Z054,Z056,11,,1039,morning,2021-01-01,Bangalore
DRV1743,Auto,False,active,4.7,12,Z162,Z116,11,,1023,evening,2023-01-06,Bangalore
DRV1744,Bike,False,active,3.9,38,Z197,Z162,22,,755,evening,2021-01-01,Bangalore
DRV1745,Auto,False,active,4.0,13,Z127,Z056,15,,1022,evening,2022-12-07,Bangalore
DRV1746,Bike,False,active,5.0,53,Z191,Z090,26,,836,evening,2021-01-01,Bangalore
DRV1747,Bike,False,active,4.7,1,Z016,Z171,23,,886,morning,2023-12-02,Bangalore
DRV1748,Bike,False,active,3.9,33,Z051,Z034,24,,814,afternoon,2021-04-16,Bangalore
DRV1749,Auto,False,active,4.0,6,Z186,Z053,20,,830,night,2023-07-05,Bangalore
DRV1750,Bike,False,active,3.7,13,Z041,Z122,27,,579,morning,2022-12-07,Bangalore
DRV1751,Bike,False,inactive,4.3,2,Z026,Z026,20,,605,afternoon,2023-11-02,Bangalore
DRV1752,Bike,False,active,4.0,33,Z193,Z134,25,,783,evening,2021-04-16,Bangalore
DRV1753,Auto,False,suspended,5.0,15,Z165,Z165,14,,1138,evening,2022-10-08,Bangalore
DRV1754,EV Auto,True,active,4.0,7,Z051,Z104,16,3.4,825,morning,2023-06-05,Bangalore
DRV1755,Auto,False,active,3.7,3,Z022,Z059,18,,966,flexible,2023-10-03,Bangalore
DRV1756,Auto,False,active,4.4,7,Z152,Z047,22,,1008,flexible,2023-06-05,Bangalore
DRV1757,Auto,False,active,4.6,28,Z062,Z138,15,,1204,morning,2021-09-13,Bangalore
DRV1758,Bike,False,active,4.3,4,Z012,Z110,30,,666,evening,2023-09-03,Bangalore
DRV1759,Bike,False,active,4.5,5,Z111,Z185,17,,568,evening,2023-08-04,Bangalore
DRV1760,Auto,False,suspended,4.3,10,Z020,Z020,22,,899,evening,2023-03-07,Bangalore
DRV1761,EV Bike,True,active,4.3,2,Z041,Z194,23,3.5,736,night,2023-11-02,Bangalore
DRV1762,Bike,False,inactive,3.8,1,Z023,Z023,15,,402,afternoon,2023-12-02,Bangalore
DRV1763,Auto,False,active,3.8,10,Z072,Z193,14,,948,evening,2023-03-07,Bangalore
DRV1764,Bike,False,active,4.7,30,Z071,Z126,17,,670,evening,2021-07-15,Bangalore
DRV1765,EV Bike,True,active,4.0,9,Z129,Z112,12,2.6,572,evening,2023-04-06,Bangalore
DRV1766,EV Bike,True,active,4.4,23,Z027,Z093,14,3.3,711,morning,2022-02-10,Bangalore
DRV1767,Bike,False,active,4.0,3,Z085,Z095,16,,476,night,2023-10-03,Bangalore
DRV1768,Bike,False,active,3.8,77,Z161,Z121,16,,1021,afternoon,2021-01-01,Bangalore
DRV1769,EV Bike,True,active,4.0,16,Z016,Z198,13,3.0,889,morning,2022-09-08,Bangalore
DRV1770,Bike,False,active,4.2,4,Z032,Z143,15,,722,flexible,2023-09-03,Bangalore
DRV1771,Auto,False,active,4.6,19,Z066,Z133,16,,949,evening,2022-06-10,Bangalore
DRV1772,Bike,False,active,4.6,41,Z024,Z037,27,,848,evening,2021-01-01,Bangalore
DRV1773,Auto,False,active,4.9,26,Z082,Z105,12,,1066,flexible,2021-11-12,Bangalore
DRV1774,EV Bike,True,active,3.7,29,Z136,Z111,16,2.7,838,flexible,2021-08-14,Bangalore
DRV1775,EV Bike,True,active,4.0,12,Z100,Z041,17,4.2,738,morning,2023-01-06,Bangalore
DRV1776,Bike,False,active,4.0,1,Z093,Z140,20,,484,evening,2023-12-02,Bangalore
DRV1777,Auto,False,active,4.6,18,Z075,Z132,22,,727,afternoon,2022-07-10,Bangalore
DRV1778,Auto,False,active,4.6,5,Z070,Z085,17,,981,evening,2023-08-04,Bangalore
DRV1779,Bike,False,active,4.2,72,Z072,Z062,21,,1107,morning,2021-01-01,Bangalore
DRV1780,Auto,False,active,4.1,19,Z032,Z102,22,,923,morning,2022-06-10,Bangalore
DRV1781,Auto,False,active,4.4,2,Z034,Z140,19,,885,evening,2023-11-02,Bangalore
DRV1782,Auto,False,active,5.0,20,Z108,Z165,13,,1143,flexible,2022-05-11,Bangalore
DRV1783,Auto,False,suspended,3.9,34,Z157,Z157,22,,909,morning,2021-03-17,Bangalore
DRV1784,EV Auto,True,inactive,4.4,15,Z185,Z185,11,4.1,870,flexible,2022-10-08,Bangalore
DRV1785,Bike,False,active,4.5,5,Z029,Z141,19,,741,morning,2023-08-04,Bangalore
DRV1786,Bike,False,active,4.6,11,Z068,Z187,24,,678,flexible,2023-02-05,Bangalore
DRV1787,EV Bike,True,active,4.2,3,Z165,Z089,13,3.7,725,night,2023-10-03,Bangalore
DRV1788,EV Bike,True,active,4.4,7,Z030,Z139,15,3.6,669,afternoon,2023-06-05,Bangalore
DRV1789,Bike,False,active,3.9,24,Z050,Z044,20,,691,evening,2022-01-11,Bangalore
DRV1790,Bike,False,active,4.6,11,Z110,Z020,17,,572,morning,2023-02-05,Bangalore
DRV1791,Auto,False,inactive,4.8,9,Z100,Z100,22,,935,morning,2023-04-06,Bangalore
DRV1792,EV Auto,True,active,3.4,9,Z191,Z012,10,3.4,780,night,2023-04-06,Bangalore
DRV1793,EV Auto,True,inactive,4.8,9,Z015,Z015,14,4.3,908,morning,2023-04-06,Bangalore
DRV1794,EV Bike,True,active,5.0,6,Z123,Z019,15,4.4,714,night,2023-07-05,Bangalore
DRV1795,Bike,False,active,4.3,24,Z112,Z131,20,,702,evening,2022-01-11,Bangalore
DRV1796,EV Bike,True,active,4.9,1,Z037,Z160,25,3.1,771,flexible,2023-12-02,Bangalore
DRV1797,Bike,False,active,4.3,15,Z153,Z115,21,,962,evening,2022-10-08,Bangalore
DRV1798,Auto,False,active,3.9,4,Z035,Z105,13,,893,afternoon,2023-09-03,Bangalore
DRV1799,Auto,False,active,4.2,12,Z122,Z177,19,,1028,evening,2023-01-06,Bangalore
DRV1800,EV Auto,True,active,4.3,13,Z072,Z074,15,4.5,1128,evening,2022-12-07,Bangalore
DRV1801,Bike,False,active,4.5,4,Z160,Z161,28,,518,night,2023-09-03,Bangalore
DRV1802,EV Bike,True,active,4.1,7,Z165,Z155,20,2.8,521,night,2023-06-05,Bangalore
DRV1803,Auto,False,active,4.5,19,Z037,Z085,14,,842,flexible,2022-06-10,Bangalore
DRV1804,Auto,False,active,4.1,2,Z045,Z049,12,,1057,afternoon,2023-11-02,Bangalore
DRV1805,Bike,False,suspended,4.8,1,Z157,Z157,16,,693,flexible,2023-12-02,Bangalore
DRV1806,Auto,False,active,4.0,16,Z199,Z107,20,,982,evening,2022-09-08,Bangalore
DRV1807,Bike,False,inactive,3.4,53,Z134,Z134,22,,1110,evening,2021-01-01,Bangalore
DRV1808,Bike,False,active,4.0,12,Z036,Z169,15,,682,flexible,2023-01-06,Bangalore
DRV1809,EV Auto,True,inactive,4.1,11,Z037,Z037,16,4.1,713,night,2023-02-05,Bangalore
DRV1810,Bike,False,active,3.5,4,Z037,Z112,23,,745,afternoon,2023-09-03,Bangalore
DRV1811,Bike,False,active,4.7,20,Z054,Z004,30,,701,evening,2022-05-11,Bangalore
DRV1812,Auto,False,active,4.4,44,Z153,Z081,22,,1097,night,2021-01-01,Bangalore
DRV1813,EV Bike,True,active,4.5,62,Z162,Z198,16,4.3,1024,flexible,2021-01-01,Bangalore
DRV1814,EV Bike,True,active,4.3,14,Z001,Z002,18,2.6,828,morning,2022-11-07,Bangalore
DRV1815,EV Bike,True,active,5.0,15,Z025,Z021,17,2.6,642,morning,2022-10-08,Bangalore
DRV1816,Auto,False,active,3.9,15,Z072,Z162,21,,1090,evening,2022-10-08,Bangalore
DRV1817,EV Bike,True,inactive,4.1,25,Z161,Z161,18,2.8,677,evening,2021-12-12,Bangalore
DRV1818,Bike,False,active,4.2,8,Z128,Z113,29,,423,morning,2023-05-06,Bangalore
DRV1819,Auto,False,active,4.6,21,Z108,Z196,20,,982,morning,2022-04-11,Bangalore
DRV1820,Bike,False,active,4.1,38,Z126,Z186,30,,824,evening,2021-01-01,Bangalore
DRV1821,EV Auto,True,active,3.7,13,Z006,Z102,11,2.9,780,morning,2022-12-07,Bangalore
DRV1822,EV Auto,True,suspended,4.6,10,Z193,Z193,14,2.7,853,evening,2023-03-07,Bangalore
DRV1823,Bike,False,active,4.1,9,Z043,Z174,18,,484,morning,2023-04-06,Bangalore
DRV1824,Bike,False,active,4.3,13,Z151,Z172,25,,692,evening,2022-12-07,Bangalore
DRV1825,EV Auto,True,active,4.2,2,Z122,Z020,17,2.6,894,flexible,2023-11-02,Bangalore
DRV1826,EV Bike,True,active,4.0,4,Z107,Z076,18,3.1,474,morning,2023-09-03,Bangalore
DRV1827,Auto,False,active,4.4,24,Z102,Z121,12,,833,evening,2022-01-11,Bangalore
DRV1828,Bike,False,active,4.8,15,Z040,Z164,17,,685,evening,2022-10-08,Bangalore
DRV1829,Bike,False,active,3.8,3,Z110,Z044,25,,631,night,2023-10-03,Bangalore
DRV1830,Auto,False,active,3.5,1,Z060,Z139,11,,931,morning,2023-12-02,Bangalore
DRV1831,Auto,False,active,4.6,63,Z059,Z147,21,,1493,night,2021-01-01,Bangalore
DRV1832,Auto,False,active,3.9,15,Z189,Z031,17,,971,afternoon,2022-10-08,Bangalore
DRV1833,EV Auto,True,active,3.5,43,Z037,Z004,14,3.6,980,morning,2021-01-01,Bangalore
DRV1834,EV Bike,True,active,4.4,10,Z085,Z173,18,4.2,554,afternoon,2023-03-07,Bangalore
DRV1835,EV Bike,True,active,4.2,6,Z030,Z176,21,4.0,638,evening,2023-07-05,Bangalore
DRV1836,EV Bike,True,active,4.3,6,Z036,Z084,24,4.4,695,evening,2023-07-05,Bangalore
DRV1837,Auto,False,active,3.9,49,Z166,Z156,22,,1153,flexible,2021-01-01,Bangalore
DRV1838,Bike,False,inactive,4.5,32,Z009,Z009,22,,902,afternoon,2021-05-16,Bangalore
DRV1839,Auto,False,active,4.3,23,Z072,Z166,14,,1024,night,2022-02-10,Bangalore
DRV1840,Auto,False,active,4.2,3,Z026,Z073,17,,1011,evening,2023-10-03,Bangalore
DRV1841,EV Auto,True,active,3.8,17,Z185,Z113,11,4.3,944,afternoon,2022-08-09,Bangalore
DRV1842,Bike,False,active,5.0,1,Z169,Z048,15,,564,afternoon,2023-12-02,Bangalore
DRV1843,Bike,False,active,4.2,55,Z170,Z119,30,,706,afternoon,2021-01-01,Bangalore
DRV1844,Bike,False,active,3.7,23,Z130,Z128,19,,487,evening,2022-02-10,Bangalore
DRV1845,Auto,False,active,3.6,10,Z137,Z082,16,,1048,evening,2023-03-07,Bangalore
DRV1846,EV Bike,True,active,4.1,1,Z018,Z170,18,4.0,542,afternoon,2023-12-02,Bangalore
DRV1847,Auto,False,active,4.5,5,Z041,Z072,22,,842,flexible,2023-08-04,Bangalore
DRV1848,Bike,False,active,4.2,1,Z123,Z152,27,,505,night,2023-12-02,Bangalore
DRV1849,Auto,False,active,4.3,35,Z036,Z175,22,,1086,flexible,2021-02-15,Bangalore
DRV1850,Bike,False,suspended,4.1,28,Z027,Z027,25,,756,morning,2021-09-13,Bangalore
DRV1851,Auto,False,active,4.4,13,Z093,Z185,12,,1019,morning,2022-12-07,Bangalore
DRV1852,Auto,False,active,4.4,24,Z190,Z057,18,,965,afternoon,2022-01-11,Bangalore
DRV1853,Bike,False,suspended,3.9,29,Z157,Z157,27,,665,flexible,2021-08-14,Bangalore
DRV1854,Auto,False,active,4.0,34,Z157,Z084,19,,1196,night,2021-03-17,Bangalore
DRV1855,Bike,False,active,4.6,47,Z082,Z161,18,,849,morning,2021-01-01,Bangalore
DRV1856,EV Bike,True,inactive,4.5,40,Z041,Z041,20,3.7,708,afternoon,2021-01-01,Bangalore
DRV1857,Bike,False,inactive,5.0,4,Z082,Z082,17,,517,morning,2023-09-03,Bangalore
DRV1858,EV Bike,True,active,4.2,2,Z042,Z094,19,2.7,449,night,2023-11-02,Bangalore
DRV1859,Bike,False,active,4.3,3,Z166,Z069,19,,965,night,2023-10-03,Bangalore
DRV1860,Bike,False,active,3.4,14,Z099,Z046,29,,589,flexible,2022-11-07,Bangalore
DRV1861,Bike,False,active,4.2,26,Z023,Z155,19,,731,afternoon,2021-11-12,Bangalore
DRV1862,Bike,False,inactive,3.8,1,Z200,Z200,26,,773,flexible,2023-12-02,Bangalore
DRV1863,Auto,False,inactive,3.9,4,Z107,Z107,15,,784,evening,2023-09-03,Bangalore
DRV1864,EV Bike,True,active,3.7,8,Z073,Z043,23,3.5,720,flexible,2023-05-06,Bangalore
DRV1865,EV Bike,True,active,4.4,9,Z195,Z151,24,4.1,911,night,2023-04-06,Bangalore
DRV1866,Bike,False,active,4.8,1,Z165,Z031,17,,365,flexible,2023-12-02,Bangalore
DRV1867,Bike,False,inactive,4.3,46,Z021,Z021,16,,776,afternoon,2021-01-01,Bangalore
DRV1868,Bike,False,active,3.9,16,Z064,Z034,18,,512,morning,2022-09-08,Bangalore
DRV1869,Bike,False,active,4.1,20,Z053,Z163,28,,725,evening,2022-05-11,Bangalore
DRV1870,Bike,False,active,3.9,1,Z165,Z099,27,,310,morning,2023-12-02,Bangalore
DRV1871,EV Auto,True,active,4.4,11,Z109,Z115,18,3.3,834,evening,2023-02-05,Bangalore
DRV1872,Bike,False,inactive,3.8,35,Z181,Z181,20,,592,flexible,2021-02-15,Bangalore
DRV1873,Bike,False,active,3.9,3,Z182,Z140,18,,726,night,2023-10-03,Bangalore
DRV1874,Bike,False,active,4.3,16,Z166,Z002,24,,661,afternoon,2022-09-08,Bangalore
DRV1875,Bike,False,active,5.0,9,Z068,Z126,20,,744,evening,2023-04-06,Bangalore
DRV1876,Bike,False,active,4.2,3,Z152,Z181,17,,781,night,2023-10-03,Bangalore
DRV1877,EV Bike,True,active,4.2,50,Z197,Z093,14,2.8,770,evening,2021-01-01,Bangalore
DRV1878,Bike,False,active,4.5,26,Z187,Z190,29,,682,morning,2021-11-12,Bangalore
DRV1879,Bike,False,active,4.3,5,Z184,Z113,18,,564,morning,2023-08-04,Bangalore
DRV1880,Auto,False,active,4.2,24,Z187,Z056,10,,740,morning,2022-01-11,Bangalore
DRV1881,Auto,False,active,4.1,12,Z196,Z106,11,,848,night,2023-01-06,Bangalore
DRV1882,Auto,False,active,4.7,4,Z064,Z142,13,,940,evening,2023-09-03,Bangalore
DRV1883,Auto,False,active,4.4,15,Z155,Z053,18,,1089,afternoon,2022-10-08,Bangalore
DRV1884,Auto,False,active,3.9,3,Z127,Z057,22,,1115,morning,2023-10-03,Bangalore
DRV1885,Bike,False,active,4.3,19,Z148,Z199,30,,943,morning,2022-06-10,Bangalore
DRV1886,Bike,False,inactive,4.5,16,Z113,Z113,15,,647,afternoon,2022-09-08,Bangalore
DRV1887,Bike,False,active,4.2,26,Z163,Z120,30,,628,evening,2021-11-12,Bangalore
DRV1888,EV Bike,True,active,4.2,41,Z157,Z133,14,4.1,1029,night,2021-01-01,Bangalore
DRV1889,Bike,False,active,4.0,42,Z194,Z014,21,,622,afternoon,2021-01-01,Bangalore
DRV1890,Auto,False,active,4.3,36,Z120,Z133,15,,1159,evening,2021-01-16,Bangalore
DRV1891,Auto,False,inactive,3.8,5,Z099,Z099,13,,860,afternoon,2023-08-04,Bangalore
DRV1892,Bike,False,inactive,3.6,7,Z197,Z197,16,,574,flexible,2023-06-05,Bangalore
DRV1893,Bike,False,active,4.0,16,Z160,Z147,25,,591,afternoon,2022-09-08,Bangalore
DRV1894,EV Bike,True,suspended,3.4,25,Z147,Z147,24,3.8,685,morning,2021-12-12,Bangalore
DRV1895,EV Auto,True,inactive,4.3,8,Z170,Z170,11,3.5,940,evening,2023-05-06,Bangalore
DRV1896,Auto,False,active,3.9,3,Z045,Z002,17,,970,evening,2023-10-03,Bangalore
DRV1897,Auto,False,active,4.6,6,Z107,Z013,21,,864,morning,2023-07-05,Bangalore
